Date,long_date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
6/20/15,20150620,82,63,0.43,0,0
6/21/15,20150621,86,62,0,0,0
6/22/15,20150622,82,64,0.95,0,0
6/23/15,20150623,79,60,0,0,0
6/24/15,20150624,78,62,0,0,0
6/25/15,20150625,82,63,0,0,0
6/26/15,20150626,81,63,0.06,0,0
6/27/15,20150627,83,60,0.02,0,0
6/28/15,20150628,82,64,0.09,0,0
6/29/15,20150629,83,65,0.11,0,0
6/30/15,20150630,77,62,0,0,0
7/1/15,20150701,73,59,0,0,0
7/2/15,20150702,77,56,0,0,0
7/3/15,20150703,80,60,0,0,0
7/4/15,20150704,85,65,0,0,0
7/5/15,20150705,88,66,0.04,0,0
7/6/15,20150706,76,58,2.83,0,0
7/7/15,20150707,72,54,0,0,0
7/8/15,20150708,73,57,0,0,0
7/9/15,20150709,81,60,0,0,0
7/10/15,20150710,85,65,0,0,0
7/11/15,20150711,82,67,0,0,0
7/12/15,20150712,89,65,1.89,0,0
7/13/15,20150713,87,66,T,0,0
7/14/15,20150714,84,67,0,0,0
7/15/15,20150715,81,63,0.01,0,0
7/16/15,20150716,72,66,0.16,0,0
7/17/15,20150717,90,65,0.62,0,0
7/18/15,20150718,88,68,0.25,0,0
7/19/15,20150719,84,64,0,0,0
7/20/15,20150720,81,64,0,0,0
7/21/15,20150721,81,61,0,0,0
7/22/15,20150722,82,66,0,0,0
7/23/15,20150723,84,67,0,0,0
7/24/15,20150724,88,68,0.23,0,0
7/25/15,20150725,86,69,0,0,0
7/26/15,20150726,87,72,T,0,0
7/27/15,20150727,86,71,0,0,0
7/28/15,20150728,84,70,1.29,0,0
7/29/15,20150729,82,66,0,0,0
7/30/15,20150730,85,63,0,0,0
7/31/15,20150731,82,65,0,0,0
8/1/15,20150801,86,66,T,0,0
8/2/15,20150802,84,66,0,0,0
8/3/15,20150803,80,60,0,0,0
8/4/15,20150804,82,58,0,0,0
8/5/15,20150805,82,61,0,0,0
8/6/15,20150806,74,64,0.24,0,0
8/7/15,20150807,84,69,0.43,0,0
8/8/15,20150808,80,67,0.01,0,0
8/9/15,20150809,82,69,0.06,0,0
8/10/15,20150810,82,66,0,0,0
8/11/15,20150811,82,62,0,0,0
8/12/15,20150812,85,64,0,0,0
8/13/15,20150813,85,71,0.05,0,0
8/14/15,20150814,94,71,0,0,0
8/15/15,20150815,91,73,0,0,0
8/16/15,20150816,82,69,0.51,0,0
8/17/15,20150817,74,63,0.08,0,0
8/18/15,20150818,67,63,0.92,0,0
8/19/15,20150819,65,56,0.1,0,0
8/20/15,20150820,74,53,0,0,0
8/21/15,20150821,81,59,0,0,0
8/22/15,20150822,82,63,0.59,0,0
8/23/15,20150823,70,57,T,0,0
8/24/15,20150824,67,54,0,0,0
8/25/15,20150825,74,53,0,0,0
8/26/15,20150826,75,51,0,0,0
8/27/15,20150827,76,59,0,0,0
8/28/15,20150828,76,59,T,0,0
8/29/15,20150829,74,56,0,0,0
8/30/15,20150830,81,62,0,0,0
8/31/15,20150831,86,63,0,0,0
9/1/15,20150901,86,69,0,0,0
9/2/15,20150902,78,69,0.23,0,0
9/3/15,20150903,84,67,0,0,0
9/4/15,20150904,89,71,0,0,0
9/5/15,20150905,89,75,0.01,0,0
9/6/15,20150906,83,70,0.73,0,0
9/7/15,20150907,82,67,T,0,0
9/8/15,20150908,78,60,0.13,0,0
9/9/15,20150909,71,56,0.28,0,0
9/10/15,20150910,71,54,0.02,0,0
9/11/15,20150911,64,48,0,0,0
9/12/15,20150912,69,47,0,0,0
9/13/15,20150913,75,52,0,0,0
9/14/15,20150914,83,58,0.01,0,0
9/15/15,20150915,87,66,T,0,0
9/16/15,20150916,84,65,0.08,0,0
9/17/15,20150917,78,60,2.37,0,0
9/18/15,20150918,61,53,0.37,0,0
9/19/15,20150919,69,48,0,0,0
9/20/15,20150920,72,50,0.11,0,0
9/21/15,20150921,81,55,0,0,0
9/22/15,20150922,74,64,T,0,0
9/23/15,20150923,76,62,0.06,0,0
9/24/15,20150924,67,64,0.25,0,0
9/25/15,20150925,78,61,0,0,0
9/26/15,20150926,78,58,0,0,0
9/27/15,20150927,82,59,0,0,0
9/28/15,20150928,77,61,T,0,0
9/29/15,20150929,63,48,0,0,0
9/30/15,20150930,63,43,0,0,0
10/1/15,20151001,63,45,0,0,0
10/2/15,20151002,62,41,0,0,0
10/3/15,20151003,60,42,0,0,0
10/4/15,20151004,58,42,0,0,0
10/5/15,20151005,62,45,0,0,0
10/6/15,20151006,69,52,0,0,0
10/7/15,20151007,63,43,T,0,0
10/8/15,20151008,66,52,0.33,0,0
10/9/15,20151009,56,43,0,0,0
10/10/15,20151010,74,42,0,0,0
10/11/15,20151011,85,58,0,0,0
10/12/15,20151012,66,46,T,0,0
10/13/15,20151013,60,43,0,0,0
10/14/15,20151014,68,39,0,0,0
10/15/15,20151015,61,42,0,0,0
10/16/15,20151016,48,33,0,0,0
10/17/15,20151017,56,31,0,0,0
10/18/15,20151018,63,35,0,0,0
10/19/15,20151019,76,51,T,0,0
10/20/15,20151020,69,50,T,0,0
10/21/15,20151021,63,44,T,0,0
10/22/15,20151022,63,40,0,0,0
10/23/15,20151023,54,49,0.94,0,0
10/24/15,20151024,57,42,0.24,0,0
10/25/15,20151025,56,38,0.01,0,0
10/26/15,20151026,59,48,0.01,0,0
10/27/15,20151027,55,47,0.35,0,0
10/28/15,20151028,47,34,0.38,T,0
10/29/15,20151029,49,35,0.01,T,0
10/30/15,20151030,53,40,0.01,0,0
10/31/15,20151031,51,44,0.33,0,0
11/1/15,20151101,56,40,0,0,0
11/2/15,20151102,70,45,0,0,0
11/3/15,20151103,71,45,0,0,0
11/4/15,20151104,62,52,0,0,0
11/5/15,20151105,65,42,0.01,0,0
11/6/15,20151106,47,39,0,0,0
11/7/15,20151107,50,33,0,0,0
11/8/15,20151108,59,43,0,0,0
11/9/15,20151109,62,44,0,0,0
11/10/15,20151110,61,38,0,0,0
11/11/15,20151111,53,42,1.73,0,0
11/12/15,20151112,45,37,0.37,0,0
11/13/15,20151113,45,31,0,0,0
11/14/15,20151114,57,32,0,0,0
11/15/15,20151115,62,38,0,0,0
11/16/15,20151116,53,47,0.17,0,0
11/17/15,20151117,55,49,1.21,0,0
11/18/15,20151118,59,37,0.5,0,0
11/19/15,20151119,37,30,T,T,0
11/20/15,20151120,31,25,0,0,0
11/21/15,20151121,28,15,T,T,0
11/22/15,20151122,34,17,0,0,0
11/23/15,20151123,46,25,0,0,0
11/24/15,20151124,46,28,0,0,0
11/25/15,20151125,51,33,0,0,0
11/26/15,20151126,40,24,0.12,1.3,0
11/27/15,20151127,27,18,0,0,1
11/28/15,20151128,30,14,0,0,1
11/29/15,20151129,34,19,0,0,1
11/30/15,20151130,35,28,0.41,3.8,3
12/1/15,20151201,34,26,0.09,0.1,4
12/2/15,20151202,36,28,T,T,3
12/3/15,20151203,35,22,0,0,2
12/4/15,20151204,47,22,0,0,2
12/5/15,20151205,44,38,0,0,1
12/6/15,20151206,40,32,0,0,0
12/7/15,20151207,46,31,0,0,0
12/8/15,20151208,42,29,0.08,0,0
12/9/15,20151209,47,30,0,0,0
12/10/15,20151210,47,37,0.16,0,0
12/11/15,20151211,39,36,0,0,0
12/12/15,20151212,41,35,T,0,0
12/13/15,20151213,40,38,0.12,0,0
12/14/15,20151214,39,32,0.63,T,0
12/15/15,20151215,35,31,0.01,T,0
12/16/15,20151216,41,24,0.37,0.7,1
12/17/15,20151217,29,17,T,T,0
12/18/15,20151218,22,9,T,T,T
12/19/15,20151219,28,8,0,0,0
12/20/15,20151220,41,27,0,0,0
12/21/15,20151221,33,30,0.02,0.3,0
12/22/15,20151222,35,30,T,T,T
12/23/15,20151223,36,27,0.38,0.5,0
12/24/15,20151224,27,23,0,0,1
12/25/15,20151225,30,25,0,0,T
12/26/15,20151226,32,28,0.09,2.3,2
12/27/15,20151227,28,12,0,0,2
12/28/15,20151228,23,12,0.21,3.4,2
12/29/15,20151229,27,20,0.15,2.1,4
12/30/15,20151230,25,16,T,T,5
12/31/15,20151231,20,7,0.01,0.1,5
1/1/16,20160101,30,15,T,T,4
1/2/16,20160102,31,14,0,0,4
1/3/16,20160103,29,20,0,0,4
1/4/16,20160104,26,10,0,0,4
1/5/16,20160105,32,20,0,0,4
1/6/16,20160106,33,23,0.05,0.4,4
1/7/16,20160107,34,31,0.04,0.4,4
1/8/16,20160108,34,22,0.08,1.2,5
1/9/16,20160109,22,-6,T,T,5
1/10/16,20160110,-1,-10,0,0,5
1/11/16,20160111,6,-9,0.02,0.5,5
1/12/16,20160112,3,-7,T,T,5
1/13/16,20160113,23,-7,0.01,0.1,5
1/14/16,20160114,26,16,0,0,5
1/15/16,20160115,23,12,T,T,5
1/16/16,20160116,13,-9,T,T,5
1/17/16,20160117,-3,-14,0,0,5
1/18/16,20160118,2,-13,0,0,5
1/19/16,20160119,7,-7,T,T,5
1/20/16,20160120,22,7,0.02,0.6,5
1/21/16,20160121,24,20,T,T,5
1/22/16,20160122,25,17,T,T,5
1/23/16,20160123,23,18,0,0,5
1/24/16,20160124,30,23,0.01,0.1,5
1/25/16,20160125,30,27,0.05,0.6,5
1/26/16,20160126,28,20,0.01,0.2,6
1/27/16,20160127,40,15,T,T,5
1/28/16,20160128,37,19,0,0,3
1/29/16,20160129,34,18,0.01,0,3
1/30/16,20160130,43,30,0.01,0,2
1/31/16,20160131,41,27,0,0,1
2/1/16,20160201,36,22,0,0,1
2/2/16,20160202,30,24,0.51,8.8,1
2/3/16,20160203,24,11,0.04,0.6,8
2/4/16,20160204,27,8,0.03,0.3,7
2/5/16,20160205,29,6,T,T,7
2/6/16,20160206,36,25,T,0,6
2/7/16,20160207,40,16,0.02,0.4,5
2/8/16,20160208,17,11,T,T,2
2/9/16,20160209,17,5,T,T,2
2/10/16,20160210,13,3,0,0,2
2/11/16,20160211,17,2,0.01,0.9,2
2/12/16,20160212,15,0,0,0,2
2/13/16,20160213,10,-6,0,0,2
2/14/16,20160214,19,7,0.04,0.7,2
2/15/16,20160215,32,18,0,0,3
2/16/16,20160216,35,21,T,T,2
2/17/16,20160217,29,14,0,0,2
2/18/16,20160218,41,25,0,0,2
2/19/16,20160219,45,35,0.37,0,1
2/20/16,20160220,43,30,0,0,T
2/21/16,20160221,37,26,T,T,T
2/22/16,20160222,35,27,0,0,0
2/23/16,20160223,40,33,0.04,0.3,0
2/24/16,20160224,38,30,T,T,0
2/25/16,20160225,35,26,0,0,0
2/26/16,20160226,42,24,0,0,0
2/27/16,20160227,58,34,0,0,0
2/28/16,20160228,43,28,0.03,0.1,0
2/29/16,20160229,39,19,0,0,0
3/1/16,20160301,27,14,T,T,T
3/2/16,20160302,32,13,0,0,0
3/3/16,20160303,35,26,T,T,0
3/4/16,20160304,37,29,0.05,0.4,0
3/5/16,20160305,39,29,0,0,T
3/6/16,20160306,60,29,0,0,0
3/7/16,20160307,64,42,0,0,0
3/8/16,20160308,70,40,0,0,0
3/9/16,20160309,42,35,T,0,0
3/10/16,20160310,49,33,0,0,0
3/11/16,20160311,66,28,0,0,0
3/12/16,20160312,70,49,0,0,0
3/13/16,20160313,54,47,T,0,0
3/14/16,20160314,58,48,0.01,0,0
3/15/16,20160315,55,45,0.85,0,0
3/16/16,20160316,49,40,0.05,0,0
3/17/16,20160317,42,32,0.01,T,0
3/18/16,20160318,37,30,T,T,0
3/19/16,20160319,43,27,0.07,1.3,1
3/20/16,20160320,43,26,0,0,0
3/21/16,20160321,53,28,0,0,0
3/22/16,20160322,55,33,0,0,0
3/23/16,20160323,36,29,0.31,3.7,0
3/24/16,20160324,47,28,0,0,3
3/25/16,20160325,48,27,T,0,0
3/26/16,20160326,51,39,0.12,0,0
3/27/16,20160327,43,31,0.07,0,0
3/28/16,20160328,59,28,0,0,0
3/29/16,20160329,64,40,0.19,0,0
3/30/16,20160330,48,43,0.4,0,0
3/31/16,20160331,54,40,0.13,0,0
4/1/16,20160401,41,32,0.02,0,0
4/2/16,20160402,36,26,T,T,0
4/3/16,20160403,68,29,0,0,0
4/4/16,20160404,42,28,0,0,0
4/5/16,20160405,37,28,0.07,0,0
4/6/16,20160406,44,32,T,0,0
4/7/16,20160407,43,33,0.04,T,0
4/8/16,20160408,37,24,0.02,0.5,0
4/9/16,20160409,43,20,0,0,0
4/10/16,20160410,59,35,0,0,0
4/11/16,20160411,44,31,0,0,0
4/12/16,20160412,49,27,T,T,0
4/13/16,20160413,71,41,T,0,0
4/14/16,20160414,76,49,0,0,0
4/15/16,20160415,77,48,0,0,0
4/16/16,20160416,80,57,0,0,0
4/17/16,20160417,79,58,0,0,0
4/18/16,20160418,79,51,0.19,0,0
4/19/16,20160419,59,48,0.08,0,0
4/20/16,20160420,67,52,0.25,0,0
4/21/16,20160421,66,50,0.32,0,0
4/22/16,20160422,59,43,0,0,0
4/23/16,20160423,71,43,T,0,0
4/24/16,20160424,62,52,0.39,0,0
4/25/16,20160425,55,44,0.53,0,0
4/26/16,20160426,49,42,T,0,0
4/27/16,20160427,53,40,0.28,0,0
4/28/16,20160428,43,37,0.65,0,0
4/29/16,20160429,60,34,0,0,0
4/30/16,20160430,58,42,0,0,0
5/1/16,20160501,63,41,0,0,0
5/2/16,20160502,67,39,0,0,0
5/3/16,20160503,73,48,0,0,0
5/4/16,20160504,66,45,0,0,0
5/5/16,20160505,79,45,T,0,0
5/6/16,20160506,92,60,0,0,0
5/7/16,20160507,70,51,0,0,0
5/8/16,20160508,73,46,0,0,0
5/9/16,20160509,68,53,0.33,0,0
5/10/16,20160510,58,48,0.59,0,0
5/11/16,20160511,56,49,0.15,0,0
5/12/16,20160512,58,48,0,0,0
5/13/16,20160513,50,39,0.18,0,0
5/14/16,20160514,52,34,0,0,0
5/15/16,20160515,65,34,0,0,0
5/16/16,20160516,66,49,0,0,0
5/17/16,20160517,65,46,0,0,0
5/18/16,20160518,70,43,0,0,0
5/19/16,20160519,74,50,0,0,0
5/20/16,20160520,76,54,0,0,0
5/21/16,20160521,80,53,0,0,0
5/22/16,20160522,84,53,0,0,0
5/23/16,20160523,84,66,T,0,0
5/24/16,20160524,86,66,T,0,0
5/25/16,20160525,76,66,0.33,0,0
5/26/16,20160526,81,61,0.27,0,0
5/27/16,20160527,70,63,0.24,0,0
5/28/16,20160528,68,61,0.31,0,0
5/29/16,20160529,79,62,T,0,0
5/30/16,20160530,84,60,T,0,0
5/31/16,20160531,73,63,0.02,0,0
6/1/16,20160601,67,59,0,0,0
6/2/16,20160602,75,56,0,0,0
6/3/16,20160603,70,61,0.21,0,0
6/4/16,20160604,74,58,0.06,0,0
6/5/16,20160605,83,55,0,0,0
6/6/16,20160606,71,56,0.01,0,0
6/7/16,20160607,72,50,0,0,0
6/8/16,20160608,79,54,0.02,0,0
6/9/16,20160609,84,62,0.54,0,0
6/10/16,20160610,91,69,T,0,0
6/11/16,20160611,93,71,0,0,0
6/12/16,20160612,78,61,0.99,0,0
6/13/16,20160613,78,64,0.4,0,0
6/14/16,20160614,74,64,1.49,0,0
6/15/16,20160615,77,64,0,0,0
6/16/16,20160616,80,63,0,0,0
6/17/16,20160617,86,66,T,0,0
6/18/16,20160618,89,70,0,0,0
6/19/16,20160619,93,71,0.2,0,0
6/20/16,20160620,80,65,0,0,0
6/21/16,20160621,83,60,0,0,0
6/22/16,20160622,83,63,0.47,0,0
6/23/16,20160623,77,58,0,0,0
6/24/16,20160624,82,60,0,0,0
6/25/16,20160625,96,72,T,0,0
6/26/16,20160626,88,67,0,0,0
6/27/16,20160627,76,64,0,0,0
6/28/16,20160628,77,58,0,0,0
6/29/16,20160629,81,60,0,0,0
6/30/16,20160630,79,61,0.1,0,0
7/1/16,20160701,75,52,0,0,0
7/2/16,20160702,79,60,0,0,0
7/3/16,20160703,80,62,0,0,0
7/4/16,20160704,80,61,0,0,0
7/5/16,20160705,90,66,1.21,0,0
7/6/16,20160706,88,66,0,0,0
7/7/16,20160707,85,69,0.07,0,0
7/8/16,20160708,80,66,0,0,0
7/9/16,20160709,82,63,0,0,0
7/10/16,20160710,82,66,0.4,0,0
7/11/16,20160711,90,72,T,0,0
7/12/16,20160712,86,71,0.08,0,0
7/13/16,20160713,85,70,T,0,0
7/14/16,20160714,71,62,0.12,0,0
7/15/16,20160715,79,61,0.05,0,0
7/16/16,20160716,81,62,0.2,0,0
7/17/16,20160717,84,66,0.1,0,0
7/18/16,20160718,88,67,0,0,0
7/19/16,20160719,87,68,0,0,0
7/20/16,20160720,93,72,0.05,0,0
7/21/16,20160721,95,71,0.16,0,0
7/22/16,20160722,97,74,0,0,0
7/23/16,20160723,82,71,2.17,0,0
7/24/16,20160724,85,72,T,0,0
7/25/16,20160725,87,67,0,0,0
7/26/16,20160726,91,72,0,0,0
7/27/16,20160727,80,68,0.48,0,0
7/28/16,20160728,77,65,0,0,0
7/29/16,20160729,79,61,0,0,0
7/30/16,20160730,81,67,T,0,0
7/31/16,20160731,84,67,0,0,0
8/1/16,20160801,85,70,0,0,0
8/2/16,20160802,88,73,0,0,0
8/3/16,20160803,91,74,0,0,0
8/4/16,20160804,85,70,1.13,0,0
8/5/16,20160805,79,64,0,0,0
8/6/16,20160806,82,62,0,0,0
8/7/16,20160807,82,63,0,0,0
8/8/16,20160808,83,65,0,0,0
8/9/16,20160809,87,69,0,0,0
8/10/16,20160810,91,69,1.53,0,0
8/11/16,20160811,84,69,1.11,0,0
8/12/16,20160812,82,68,0.33,0,0
8/13/16,20160813,81,65,0,0,0
8/14/16,20160814,83,63,0,0,0
8/15/16,20160815,82,64,0,0,0
8/16/16,20160816,86,67,0.2,0,0
8/17/16,20160817,86,64,0,0,0
8/18/16,20160818,85,68,T,0,0
8/19/16,20160819,79,65,0.44,0,0
8/20/16,20160820,68,58,0.38,0,0
8/21/16,20160821,74,56,0,0,0
8/22/16,20160822,83,59,0,0,0
8/23/16,20160823,84,67,1.01,0,0
8/24/16,20160824,82,66,0.07,0,0
8/25/16,20160825,74,61,0,0,0
8/26/16,20160826,72,57,0,0,0
8/27/16,20160827,69,63,0.01,0,0
8/28/16,20160828,85,61,0,0,0
8/29/16,20160829,86,67,1.27,0,0
8/30/16,20160830,81,64,0.34,0,0
8/31/16,20160831,80,58,0,0,0
9/1/16,20160901,77,60,0,0,0
9/2/16,20160902,76,57,0,0,0
9/3/16,20160903,76,59,0,0,0
9/4/16,20160904,79,60,0.02,0,0
9/5/16,20160905,81,67,0.51,0,0
9/6/16,20160906,81,71,0.88,0,0
9/7/16,20160907,77,68,0.02,0,0
9/8/16,20160908,78,62,T,0,0
9/9/16,20160909,74,62,0.23,0,0
9/10/16,20160910,72,57,T,0,0
9/11/16,20160911,80,57,0,0,0
9/12/16,20160912,81,62,0,0,0
9/13/16,20160913,66,56,T,0,0
9/14/16,20160914,70,47,0,0,0
9/15/16,20160915,76,57,0.85,0,0
9/16/16,20160916,76,63,0.06,0,0
9/17/16,20160917,72,59,0,0,0
9/18/16,20160918,84,54,0,0,0
9/19/16,20160919,79,61,0.01,0,0
9/20/16,20160920,79,57,0.03,0,0
9/21/16,20160921,73,65,1.88,T,0
9/22/16,20160922,73,61,0.08,0,0
9/23/16,20160923,71,60,0.63,0,0
9/24/16,20160924,73,63,0,0,0
9/25/16,20160925,69,55,0.23,0,0
9/26/16,20160926,66,51,0,0,0
9/27/16,20160927,60,49,0.04,0,0
9/28/16,20160928,62,50,0,0,0
9/29/16,20160929,68,46,0,0,0
9/30/16,20160930,71,50,0,0,0
10/1/16,20161001,74,52,0,0,0
10/2/16,20161002,76,51,0,0,0
10/3/16,20161003,76,53,0,0,0
10/4/16,20161004,76,58,0.13,0,0
10/5/16,20161005,65,56,0.6,0,0
10/6/16,20161006,62,44,1.01,0,0
10/7/16,20161007,49,38,0.04,0,0
10/8/16,20161008,52,36,0,0,0
10/9/16,20161009,60,36,0,0,0
10/10/16,20161010,74,49,0,0,0
10/11/16,20161011,72,49,T,0,0
10/12/16,20161012,50,41,0.01,0,0
10/13/16,20161013,54,37,0,0,0
10/14/16,20161014,63,43,0,0,0
10/15/16,20161015,69,51,T,0,0
10/16/16,20161016,69,44,0.01,0,0
10/17/16,20161017,72,54,0.65,0,0
10/18/16,20161018,66,51,0.01,0,0
10/19/16,20161019,56,43,0,0,0
10/20/16,20161020,52,38,0,0,0
10/21/16,20161021,54,39,0,0,0
10/22/16,20161022,64,39,0,0,0
10/23/16,20161023,56,44,0,0,0
10/24/16,20161024,56,36,0,0,0
10/25/16,20161025,52,42,0.56,0,0
10/26/16,20161026,46,43,0.33,0,0
10/27/16,20161027,49,42,0,0,0
10/28/16,20161028,72,46,0,0,0
10/29/16,20161029,56,46,0.06,0,0
10/30/16,20161030,46,42,0,0,0
10/31/16,20161031,58,42,T,0,0
11/1/16,20161101,63,45,0,0,0
11/2/16,20161102,62,40,0,0,0
11/3/16,20161103,65,42,0,0,0
11/4/16,20161104,68,41,0,0,0
11/5/16,20161105,73,43,0,0,0
11/6/16,20161106,70,46,0,0,0
11/7/16,20161107,65,47,0,0,0
11/8/16,20161108,59,39,0,0,0
11/9/16,20161109,60,36,0,0,0
11/10/16,20161110,68,45,0,0,0
11/11/16,20161111,50,36,0,0,0
11/12/16,20161112,54,34,0,0,0
11/13/16,20161113,62,42,0,0,0
11/14/16,20161114,50,40,0,0,0
11/15/16,20161115,55,34,0,0,0
11/16/16,20161116,61,35,0,0,0
11/17/16,20161117,58,46,0,0,0
11/18/16,20161118,48,31,0.8,0.3,0
11/19/16,20161119,32,23,T,T,T
11/20/16,20161120,30,23,0,0,0
11/21/16,20161121,38,22,0,0,0
11/22/16,20161122,36,32,0.74,1.7,0
11/23/16,20161123,35,33,0.06,0.3,2
11/24/16,20161124,37,34,0.04,T,2
11/25/16,20161125,36,32,T,T,0
11/26/16,20161126,46,28,0,0,0
11/27/16,20161127,45,29,0.31,0,0
11/28/16,20161128,55,38,0.97,T,0
11/29/16,20161129,38,35,0.01,T,0
11/30/16,20161130,40,36,0.05,0,0
12/1/16,20161201,39,33,T,0,0
12/2/16,20161202,33,30,T,T,0
12/3/16,20161203,32,29,T,T,0
12/4/16,20161204,38,31,0.13,2.4,2
12/5/16,20161205,40,27,T,0,0
12/6/16,20161206,38,18,T,T,0
12/7/16,20161207,21,16,T,T,T
12/8/16,20161208,24,16,T,T,T
12/9/16,20161209,20,10,T,T,T
12/10/16,20161210,14,4,0.16,2,T
12/11/16,20161211,21,13,0.33,5.1,4
12/12/16,20161212,14,-3,T,T,6
12/13/16,20161213,10,-7,0,0,6
12/14/16,20161214,10,-3,0,0,6
12/15/16,20161215,4,-9,0.03,0.2,5
12/16/16,20161216,12,4,0.35,5,5
12/17/16,20161217,12,-11,0.07,1.1,9
12/18/16,20161218,2,-20,0,0,8
12/19/16,20161219,26,2,0,0,7
12/20/16,20161220,37,24,0,0,7
12/21/16,20161221,41,23,0,0,7
12/22/16,20161222,37,20,0,0,6
12/23/16,20161223,38,33,0.1,T,6
12/24/16,20161224,36,33,T,0,4
12/25/16,20161225,37,32,0.97,T,4
12/26/16,20161226,43,18,T,T,1
12/27/16,20161227,25,17,T,T,1
12/28/16,20161228,36,20,T,T,1
12/29/16,20161229,33,22,T,T,1
12/30/16,20161230,32,18,T,T,1
12/31/16,20161231,31,20,T,T,1
1/1/17,20170101,32,21,0,0,1
1/2/17,20170102,33,28,0.02,T,1
1/3/17,20170103,32,2,T,T,1
1/4/17,20170104,4,-6,T,T,1
1/5/17,20170105,2,-8,T,T,1
1/6/17,20170106,5,-9,0,0,1
1/7/17,20170107,9,-2,0,0,1
1/8/17,20170108,18,-5,T,T,1
1/9/17,20170109,27,17,0.07,0.7,T
1/10/17,20170110,28,4,0.23,2.2,1
1/11/17,20170111,10,4,0.12,2.1,4
1/12/17,20170112,14,-6,0,0,4
1/13/17,20170113,9,-7,0,0,4
1/14/17,20170114,24,4,0,0,3
1/15/17,20170115,34,1,0,0,2
1/16/17,20170116,32,14,0.12,T,2
1/17/17,20170117,35,29,0.11,0.6,2
1/18/17,20170118,41,25,0,0,2
1/19/17,20170119,37,29,0,0,2
1/20/17,20170120,37,34,0.09,0,1
1/21/17,20170121,38,35,0.01,0,1
1/22/17,20170122,40,34,T,0,T
1/23/17,20170123,35,33,T,T,T
1/24/17,20170124,34,32,0,0,T
1/25/17,20170125,32,29,0.09,2.2,1
1/26/17,20170126,30,23,0,0,2
1/27/17,20170127,31,17,0,0,2
1/28/17,20170128,28,23,0,0,1
1/29/17,20170129,29,18,0,0,1
1/30/17,20170130,42,15,0.1,0.6,1
1/31/17,20170131,38,30,0.02,T,T
2/1/17,20170201,30,12,T,0.3,T
2/2/17,20170202,17,8,0,0,T
2/3/17,20170203,24,7,0,0,T
2/4/17,20170204,35,13,0,0,T
2/5/17,20170205,32,18,0,0,T
2/6/17,20170206,33,18,0,0,T
2/7/17,20170207,32,12,0.01,T,T
2/8/17,20170208,14,1,0,0,T
2/9/17,20170209,21,3,0,0,T
2/10/17,20170210,46,20,0,0,T
2/11/17,20170211,43,36,0.02,0,0
2/12/17,20170212,40,29,T,0,0
2/13/17,20170213,48,28,0,0,0
2/14/17,20170214,43,26,0,0,0
2/15/17,20170215,36,19,0,0,0
2/16/17,20170216,42,27,0,0,0
2/17/17,20170217,63,30,0,0,0
2/18/17,20170218,58,34,0,0,0
2/19/17,20170219,59,32,0,0,0
2/20/17,20170220,55,41,0.61,0,0
2/21/17,20170221,62,32,0,0,0
2/22/17,20170222,59,37,0,0,0
2/23/17,20170223,39,29,0,0,0
2/24/17,20170224,29,20,0,0,0
2/25/17,20170225,34,14,0,0,0
2/26/17,20170226,40,23,0,0,0
2/27/17,20170227,44,22,0,0,0
2/28/17,20170228,47,32,T,0,0
3/1/17,20170301,37,23,0.04,0.8,1
3/2/17,20170302,31,17,0,0,T
3/3/17,20170303,31,13,0.01,0.2,0
3/4/17,20170304,43,26,0,0,T
3/5/17,20170305,59,35,0,0,0
3/6/17,20170306,65,39,0.09,0,0
3/7/17,20170307,49,29,T,T,T
3/8/17,20170308,36,24,T,T,T
3/9/17,20170309,31,18,0,0,0
3/10/17,20170310,19,5,0,0,0
3/11/17,20170311,21,8,0,0,0
3/12/17,20170312,23,13,0.24,3.4,0
3/13/17,20170313,27,14,0.01,0.3,3
3/14/17,20170314,29,9,0,0,3
3/15/17,20170315,32,12,0,0,2
3/16/17,20170316,40,20,T,0,2
3/17/17,20170317,43,29,0,0,T
3/18/17,20170318,43,30,0,0,0
3/19/17,20170319,55,28,0,0,0
3/20/17,20170320,56,34,0,0,0
3/21/17,20170321,40,25,0,0,0
3/22/17,20170322,40,21,0,0,0
3/23/17,20170323,40,36,0.17,0,0
3/24/17,20170324,45,38,0.01,0,0
3/25/17,20170325,43,37,0.05,0,0
3/26/17,20170326,44,36,0.04,0,0
3/27/17,20170327,61,37,T,0,0
3/28/17,20170328,64,35,0,0,0
3/29/17,20170329,51,42,T,0,0
3/30/17,20170330,50,39,0.02,0,0
3/31/17,20170331,57,31,0,0,0
4/1/17,20170401,66,35,0,0,0
4/2/17,20170402,55,42,T,0,0
4/3/17,20170403,53,47,0.12,0,0
4/4/17,20170404,63,44,0,0,0
4/5/17,20170405,56,38,0,0,0
4/6/17,20170406,56,35,0,0,0
4/7/17,20170407,60,33,0,0,0
4/8/17,20170408,73,44,0,0,0
4/9/17,20170409,72,53,0.02,0,0
4/10/17,20170410,53,33,0.18,0.5,0
4/11/17,20170411,53,32,T,T,1
4/12/17,20170412,57,40,0.16,0,0
4/13/17,20170413,55,46,0,0,0
4/14/17,20170414,66,48,0.3,0,0
4/15/17,20170415,72,52,1,0,0
4/16/17,20170416,66,47,0,0,0
